471	translate.google.com.mx	5574665384	1	2/18/13	YAJI_DBA                      
591	translate.google.de	5574707259	1	2/18/13	YAJI_DBA                      
2785	www.google.ht	5574630747	1	2/18/13	YAJI_DBA                      
2731	www.google.gr	5574713581	1	2/18/13	YAJI_DBA                      
3887	www.google.com.pe	5575033235	1	3/26/14	SHIDLEKAR_DBA                 
2125	www.google.com.np	5574642932	1	2/18/13	YAJI_DBA                      
2794	www.google.com.bd	5574637504	1	3/26/14	SHIDLEKAR_DBA                 
642	translate.google.fr	5574807392	1	2/18/13	YAJI_DBA                      
5022	www.google.hu	5574852455	1	3/26/14	SHIDLEKAR_DBA                 
3792	www.google.com.np	5574852455	1	3/26/14	SHIDLEKAR_DBA                 
2911	www.google.it	5574674899	1	2/18/13	YAJI_DBA                      
222	images.google.de	5574693068	1	3/26/14	SHIDLEKAR_DBA                 
3901	www.google.com.ph	5574637504	1	3/26/14	SHIDLEKAR_DBA                 
6055	www.google.si	5574889594	1	3/26/14	SHIDLEKAR_DBA                 
4159	www.google.com.sg	5574737088	1	3/26/14	SHIDLEKAR_DBA                 
3381	www.google.se	5575025427	1	2/18/13	YAJI_DBA                      
5217	www.google.jo	5574641592	1	3/26/14	SHIDLEKAR_DBA                 
1379	www.google.co.nz	5574966629	1	2/18/13	YAJI_DBA                      
2383	www.google.co.ma	5574636706	1	3/26/14	SHIDLEKAR_DBA                 
1700	www.google.az	5574753751	1	3/26/14	SHIDLEKAR_DBA                 
4841	www.google.gr	5574631264	1	3/26/14	SHIDLEKAR_DBA                 
3247	www.google.ps	5574634006	1	2/18/13	YAJI_DBA                      
672	translate.google.hu	5574634750	1	2/18/13	YAJI_DBA                      
1303	www.google.co.ke	5574687551	1	2/18/13	YAJI_DBA                      
1687	www.google.com.bz	5574639304	1	2/18/13	YAJI_DBA                      
3362	www.google.se	5574634006	1	2/18/13	YAJI_DBA                      
1792	www.google.com.ec	5574807392	1	2/18/13	YAJI_DBA                      
1968	www.google.ca	5575054094	1	3/26/14	SHIDLEKAR_DBA                 
2138	www.google.com.np	5574966629	1	2/18/13	YAJI_DBA                      
6075	www.google.sk	5574639794	1	3/26/14	SHIDLEKAR_DBA                 
271	news.google.com	5574737746	1	2/18/13	YAJI_DBA                      
1733	www.google.com.cy	5574639304	1	2/18/13	YAJI_DBA                      
5281	www.google.kz	5575033235	1	3/26/14	SHIDLEKAR_DBA                 
1015	www.google.bg	5574633013	1	2/18/13	YAJI_DBA                      
2627	www.google.fi	5574634750	1	2/18/13	YAJI_DBA                      
5839	www.google.pt	5574693068	1	3/26/14	SHIDLEKAR_DBA                 
1109	www.google.ch	5574634750	1	2/18/13	YAJI_DBA                      
1469	translate.googleusercontent.com	5575041168	1	3/26/14	SHIDLEKAR_DBA                 
4813	www.google.gp	5574670702	1	3/26/14	SHIDLEKAR_DBA                 
2442	www.google.com.uy	5574634006	1	2/18/13	YAJI_DBA                      
3888	www.google.com.pe	5575041168	1	3/26/14	SHIDLEKAR_DBA                 
1228	www.google.co.il	5574642932	1	2/18/13	YAJI_DBA                      
2259	www.google.com.py	5574634750	1	2/18/13	YAJI_DBA                      
2458	www.google.com.uy	5574775120	1	2/18/13	YAJI_DBA                      
4362	www.google.com.uy	5574670702	1	3/26/14	SHIDLEKAR_DBA                 
3587	www.google.com.mt	5574852455	1	3/26/14	SHIDLEKAR_DBA                 
5476	www.google.md	5574859090	1	3/26/14	SHIDLEKAR_DBA                 
183	images.google.it	5574966629	1	2/18/13	YAJI_DBA                      
5220	www.google.jo	5574646209	1	3/26/14	SHIDLEKAR_DBA                 
2560	www.google.co.ve	5574737088	1	3/26/14	SHIDLEKAR_DBA                 
5730	www.google.no	5574934916	1	3/26/14	SHIDLEKAR_DBA                 
3780	www.google.com.np	5574640115	1	3/26/14	SHIDLEKAR_DBA                 
4858	www.google.gr	5574852455	1	3/26/14	SHIDLEKAR_DBA                 
908	www.google.am	5574665384	1	2/18/13	YAJI_DBA                      
710	translate.google.com	5574646209	1	3/26/14	SHIDLEKAR_DBA                 
3884	www.google.com.pe	5574910768	1	3/26/14	SHIDLEKAR_DBA                 
1024	translate.google.cz	5575051929	1	3/26/14	SHIDLEKAR_DBA                 
4259	www.google.com.tr	5575042380	1	3/26/14	SHIDLEKAR_DBA                 
2455	www.google.co.nz	5575042380	1	3/26/14	SHIDLEKAR_DBA                 
4023	www.google.com.py	5574636706	1	3/26/14	SHIDLEKAR_DBA                 
999	www.google.be	5574649121	1	2/18/13	YAJI_DBA                      
4701	www.google.fi	5574889203	1	3/26/14	SHIDLEKAR_DBA                 
339	translate.google.co.jp	5574713581	1	2/18/13	YAJI_DBA                      
1365	translate.google.ro	5574646203	1	3/26/14	SHIDLEKAR_DBA                 
2167	www.google.co.id	5575041362	1	3/26/14	SHIDLEKAR_DBA                 
3115	www.google.com.cy	5575051929	1	3/26/14	SHIDLEKAR_DBA                 
1172	www.google.cm	5574966629	1	2/18/13	YAJI_DBA                      
913	translate.google.com.ua	5574643520	1	3/26/14	SHIDLEKAR_DBA                 
3906	www.google.com.ph	5574643520	1	3/26/14	SHIDLEKAR_DBA                 
2280	www.google.co.jp	5574878453	1	3/26/14	SHIDLEKAR_DBA                 
4646	www.google.es	5574646209	1	3/26/14	SHIDLEKAR_DBA                 
2695	www.google.gp	5574634006	1	2/18/13	YAJI_DBA                      
469	translate.google.com.mx	5574642932	1	2/18/13	YAJI_DBA                      
1561	www.google.com.au	5574775120	1	2/18/13	YAJI_DBA                      
3116	www.google.mn	5574665384	1	2/18/13	YAJI_DBA                      
1502	webcache.googleusercontent.com	5574881131	1	3/26/14	SHIDLEKAR_DBA                 
3965	www.google.com.pk	5574905416	1	3/26/14	SHIDLEKAR_DBA                 
4439	www.google.cz	5574643520	1	3/26/14	SHIDLEKAR_DBA                 
2475	www.google.com.vn	5574679764	1	2/18/13	YAJI_DBA                      
311	translate.google.ca	5574673347	1	2/18/13	YAJI_DBA                      
2303	www.google.co.ke	5574639794	1	3/26/14	SHIDLEKAR_DBA                 
3241	www.google.pl	5574807392	1	2/18/13	YAJI_DBA                      
2010	www.google.com.mt	5574642932	1	2/18/13	YAJI_DBA                      
70	images.google.co.uk	5574628922	1	2/18/13	YAJI_DBA                      
2309	www.google.co.ke	5574646209	1	3/26/14	SHIDLEKAR_DBA                 
2528	www.google.de	5574807392	1	2/18/13	YAJI_DBA                      
121	images.google.ca	5575051511	1	3/26/14	SHIDLEKAR_DBA                 
1368	translate.google.ro	5574652825	1	3/26/14	SHIDLEKAR_DBA                 
1870	www.google.bs	5574878453	1	3/26/14	SHIDLEKAR_DBA                 
4395	www.google.com.vn	5574640115	1	3/26/14	SHIDLEKAR_DBA                 
4601	www.google.ee	5574640806	1	3/26/14	SHIDLEKAR_DBA                 
2097	www.google.com.ni	5574634006	1	2/18/13	YAJI_DBA                      
3986	www.google.com.pr	5574640806	1	3/26/14	SHIDLEKAR_DBA                 
2701	www.google.com.	5575042380	1	3/26/14	SHIDLEKAR_DBA                 
3251	www.google.com.gh	5574646203	1	3/26/14	SHIDLEKAR_DBA                 
2772	www.google.hr	5574673347	1	2/18/13	YAJI_DBA                      
1630	www.google.am	5574934916	1	3/26/14	SHIDLEKAR_DBA                 
5323	www.google.lk	5575041168	1	3/26/14	SHIDLEKAR_DBA                 
2753	www.google.com.au	5574637504	1	3/26/14	SHIDLEKAR_DBA                 
490	translate.google.com.tr	5574636783	1	2/18/13	YAJI_DBA                      
2631	www.google.com	5574639794	1	3/26/14	SHIDLEKAR_DBA                 
1142	www.google.cl	5574687551	1	2/18/13	YAJI_DBA                      
2223	www.google.co.in	5574640806	1	3/26/14	SHIDLEKAR_DBA                 
2652	www.google.com	5574889594	1	3/26/14	SHIDLEKAR_DBA                 
3222	www.google.com.eg	5574859811	1	3/26/14	SHIDLEKAR_DBA                 
307	images.google.it	5574852455	1	3/26/14	SHIDLEKAR_DBA                 
2366	www.google.com.sv	5574775120	1	2/18/13	YAJI_DBA                      
1693	www.google.az	5574646203	1	3/26/14	SHIDLEKAR_DBA                 
1020	translate.google.cz	5575042380	1	3/26/14	SHIDLEKAR_DBA                 
1958	www.google.com.lb	5574633013	1	2/18/13	YAJI_DBA                      
2019	www.google.cl	5574641592	1	3/26/14	SHIDLEKAR_DBA                 
3672	www.google.com.my	5574859090	1	3/26/14	SHIDLEKAR_DBA                 
1550	www.google.com.au	5574642932	1	2/18/13	YAJI_DBA                      
1123	translate.google.fr	5574670702	1	3/26/14	SHIDLEKAR_DBA                 
347	translate.google.co.kr	5574630747	1	2/18/13	YAJI_DBA                      
5384	www.google.lu	5574646209	1	3/26/14	SHIDLEKAR_DBA                 
3977	www.google.com.pk	5575054094	1	3/26/14	SHIDLEKAR_DBA                 
3428	www.google.tn	5574628922	1	2/18/13	YAJI_DBA                      
2774	www.google.hr	5574679764	1	2/18/13	YAJI_DBA                      
2040	www.google.cl	5574934916	1	3/26/14	SHIDLEKAR_DBA                 
225	mail.google.com	5574737746	1	2/18/13	YAJI_DBA                      
2713	www.google.com.ar	5574639794	1	3/26/14	SHIDLEKAR_DBA                 
103	images.google.ca	5574856753	1	3/26/14	SHIDLEKAR_DBA                 
1041	translate.google.de	5574670702	1	3/26/14	SHIDLEKAR_DBA                 
2938	www.google.jo	5574713581	1	2/18/13	YAJI_DBA                      
124	images.google.co.uk	5574630834	1	3/26/14	SHIDLEKAR_DBA                 
3630	www.google.com.mx	5574858087	1	3/26/14	SHIDLEKAR_DBA                 
3426	www.google.com.kh	5574859090	1	3/26/14	SHIDLEKAR_DBA                 
3081	www.google.com.cy	5574637504	1	3/26/14	SHIDLEKAR_DBA                 
2570	www.google.co.ve	5574889594	1	3/26/14	SHIDLEKAR_DBA                 
593	translate.google.co.jp	5574753751	1	3/26/14	SHIDLEKAR_DBA                 
1754	www.google.com.do	5574634986	1	2/18/13	YAJI_DBA                      
1409	www.google.co.uk	5574634986	1	2/18/13	YAJI_DBA                      
1632	www.google.com.bn	5574966629	1	2/18/13	YAJI_DBA                      
3386	www.google.si	5574634750	1	2/18/13	YAJI_DBA                      
2734	www.google.gr	5574775120	1	2/18/13	YAJI_DBA                      
4936	www.google.hr	5574670702	1	3/26/14	SHIDLEKAR_DBA                 
1205	www.google.co.id	5574642932	1	2/18/13	YAJI_DBA                      
2101	www.google.co.cr	5574641592	1	3/26/14	SHIDLEKAR_DBA                 
3142	www.google.mu	5574679764	1	2/18/13	YAJI_DBA                      
2999	www.google.lt	5574642932	1	2/18/13	YAJI_DBA                      
694	translate.google.co.uk	5575050289	1	3/26/14	SHIDLEKAR_DBA                 
534	translate.google.ca	5574630834	1	3/26/14	SHIDLEKAR_DBA                 
2427	www.google.co.nz	5574640115	1	3/26/14	SHIDLEKAR_DBA                 
2469	www.google.co.th	5574640806	1	3/26/14	SHIDLEKAR_DBA                 
3489	www.google.com.lb	5574633365	1	3/26/14	SHIDLEKAR_DBA                 
1451	translate.googleusercontent.com	5574670702	1	3/26/14	SHIDLEKAR_DBA                 
2204	www.google.co.il	5574934916	1	3/26/14	SHIDLEKAR_DBA                 
1369	translate.google.ro	5574670702	1	3/26/14	SHIDLEKAR_DBA                 
980	translate.google.com.vn	5575045102	1	3/26/14	SHIDLEKAR_DBA                 
492	news.google.com	5575054094	1	3/26/14	SHIDLEKAR_DBA                 
3121	www.google.com.do	5574636706	1	3/26/14	SHIDLEKAR_DBA                 
2837	www.google.ie	5574639304	1	2/18/13	YAJI_DBA                      
2328	www.google.co.ke	5575014847	1	3/26/14	SHIDLEKAR_DBA                 
2	feedproxy.google.com	5574630747	1	2/18/13	YAJI_DBA                      
1531	www.google.ae	5574649640	1	3/26/14	SHIDLEKAR_DBA                 
3468	www.google.com.kw	5574859811	1	3/26/14	SHIDLEKAR_DBA                 
246	images.google.de	5575054094	1	3/26/14	SHIDLEKAR_DBA                 
2244	www.google.com.pr	5574674899	1	2/18/13	YAJI_DBA                      
1184	translate.google.gr	5575042380	1	3/26/14	SHIDLEKAR_DBA                 
1857	www.google.com.gt	5574713581	1	2/18/13	YAJI_DBA                      
612	translate.google.co.jp	5575050289	1	3/26/14	SHIDLEKAR_DBA                 
572	translate.google.ca	5575051511	1	3/26/14	SHIDLEKAR_DBA                 
1819	www.google.com.gh	5574630747	1	2/18/13	YAJI_DBA                      
1920	www.google.by	5575041168	1	3/26/14	SHIDLEKAR_DBA                 
736	translate.google.nl	5575025427	1	2/18/13	YAJI_DBA                      
2835	www.google.ie	5574634986	1	2/18/13	YAJI_DBA                      
5100	www.google.iq	5574670702	1	3/26/14	SHIDLEKAR_DBA                 
2326	www.google.com.sg	5574633013	1	2/18/13	YAJI_DBA                      
3062	www.google.com.co	5574889594	1	3/26/14	SHIDLEKAR_DBA                 
3815	www.google.com.om	5574631219	1	3/26/14	SHIDLEKAR_DBA                 
2410	www.google.co.ma	5575014847	1	3/26/14	SHIDLEKAR_DBA                 
1306	www.google.co.ke	5574737746	1	2/18/13	YAJI_DBA                      
3367	www.google.com.jm	5574636706	1	3/26/14	SHIDLEKAR_DBA                 
42	google.com	5574630834	1	3/26/14	SHIDLEKAR_DBA                 
164	images.google.co.uk	5575054094	1	3/26/14	SHIDLEKAR_DBA                 
431	translate.google.com.br	5574713581	1	2/18/13	YAJI_DBA                      
2877	www.google.com.bn	5574639794	1	3/26/14	SHIDLEKAR_DBA                 
555	translate.google.ca	5574858087	1	3/26/14	SHIDLEKAR_DBA                 
3243	www.google.pl	5575025427	1	2/18/13	YAJI_DBA                      
3979	www.google.com.pr	5574631219	1	3/26/14	SHIDLEKAR_DBA                 
145	images.google.co.uk	5574858087	1	3/26/14	SHIDLEKAR_DBA                 
328	images.google.it	5575054094	1	3/26/14	SHIDLEKAR_DBA                 
2206	www.google.co.il	5575033235	1	3/26/14	SHIDLEKAR_DBA                 
1247	www.google.co.in	5574634750	1	2/18/13	YAJI_DBA                      
2717	www.google.com.ar	5574643520	1	3/26/14	SHIDLEKAR_DBA                 
2574	www.google.co.ve	5575014847	1	3/26/14	SHIDLEKAR_DBA                 
961	translate.google.com.vn	5574737088	1	3/26/14	SHIDLEKAR_DBA                 
513	plus.url.google.com	5574856753	1	3/26/14	SHIDLEKAR_DBA                 
5674	www.google.nl	5574670702	1	3/26/14	SHIDLEKAR_DBA                 
3226	www.google.com.eg	5574889594	1	3/26/14	SHIDLEKAR_DBA                 
2002	www.google.com.mt	5574628922	1	2/18/13	YAJI_DBA                      
5447	www.google.lv	5575041362	1	3/26/14	SHIDLEKAR_DBA                 
2818	www.google.com.bd	5574910768	1	3/26/14	SHIDLEKAR_DBA                 
4082	www.google.com.qa	5574859090	1	3/26/14	SHIDLEKAR_DBA                 
1371	www.google.co.nz	5574679764	1	2/18/13	YAJI_DBA                      
452	news.google.com	5574630834	1	3/26/14	SHIDLEKAR_DBA                 
1634	www.google.com.bo	5574628922	1	2/18/13	YAJI_DBA                      
820	translate.google.com.hk	5575054094	1	3/26/14	SHIDLEKAR_DBA                 
2553	www.google.co.ve	5574643520	1	3/26/14	SHIDLEKAR_DBA                 
3796	www.google.com.np	5574859811	1	3/26/14	SHIDLEKAR_DBA                 
4856	www.google.gr	5574737088	1	3/26/14	SHIDLEKAR_DBA                 
1939	www.google.com.kw	5574636783	1	2/18/13	YAJI_DBA                      
1510	webcache.googleusercontent.com	5575041168	1	3/26/14	SHIDLEKAR_DBA                 
1678	www.google.at	5575050289	1	3/26/14	SHIDLEKAR_DBA                 
2143	www.google.co.id	5574643520	1	3/26/14	SHIDLEKAR_DBA                 
3491	www.google.com.lb	5574637504	1	3/26/14	SHIDLEKAR_DBA                 
4795	www.google.ge	5575051511	1	3/26/14	SHIDLEKAR_DBA                 
69	google.com	5574889594	1	3/26/14	SHIDLEKAR_DBA                 
5365	www.google.lt	5575041362	1	3/26/14	SHIDLEKAR_DBA                 
1190	translate.google.hu	5574630834	1	3/26/14	SHIDLEKAR_DBA                 
2490	www.google.co.th	5574910768	1	3/26/14	SHIDLEKAR_DBA                 
330	translate.google.co.jp	5574639304	1	2/18/13	YAJI_DBA                      
2656	www.google.com	5575014847	1	3/26/14	SHIDLEKAR_DBA                 
5367	www.google.lt	5575045102	1	3/26/14	SHIDLEKAR_DBA                 
3041	www.google.com.co	5574639794	1	3/26/14	SHIDLEKAR_DBA                 
1802	www.google.be	5575051511	1	3/26/14	SHIDLEKAR_DBA                 
2572	www.google.co.ve	5574910768	1	3/26/14	SHIDLEKAR_DBA                 
1102	translate.google.es	5575042380	1	3/26/14	SHIDLEKAR_DBA                 
1775	www.google.be	5574646203	1	3/26/14	SHIDLEKAR_DBA                 
4410	www.google.com.vn	5574859090	1	3/26/14	SHIDLEKAR_DBA                 
3003	www.google.com.bz	5574641592	1	3/26/14	SHIDLEKAR_DBA                 
1718	www.google.az	5575045102	1	3/26/14	SHIDLEKAR_DBA                 
1922	www.google.by	5575042380	1	3/26/14	SHIDLEKAR_DBA                 
435	maps.google.de	5574878453	1	3/26/14	SHIDLEKAR_DBA                 
1655	www.google.com.bo	5574966629	1	2/18/13	YAJI_DBA                      
6141	www.google.tn	5575014847	1	3/26/14	SHIDLEKAR_DBA                 
1350	www.google.co.ma	5574707259	1	2/18/13	YAJI_DBA                      
1329	translate.google.pl	5574693068	1	3/26/14	SHIDLEKAR_DBA                 
2654	www.google.com	5574910768	1	3/26/14	SHIDLEKAR_DBA                 
2673	www.google.com.	5574640115	1	3/26/14	SHIDLEKAR_DBA                 
3529	www.google.com.ly	5574631264	1	3/26/14	SHIDLEKAR_DBA                 
639	translate.google.fr	5574737746	1	2/18/13	YAJI_DBA                      
578	translate.google.de	5574633013	1	2/18/13	YAJI_DBA                      
2944	www.google.jo	5575025427	1	2/18/13	YAJI_DBA                      
149	images.google.co.uk	5574881131	1	3/26/14	SHIDLEKAR_DBA                 
107	images.google.ca	5574878453	1	3/26/14	SHIDLEKAR_DBA                 
2290	www.google.co.jp	5575041362	1	3/26/14	SHIDLEKAR_DBA                 
3390	www.google.com.jm	5574889594	1	3/26/14	SHIDLEKAR_DBA                 
290	images.google.it	5574631264	1	3/26/14	SHIDLEKAR_DBA                 
1838	www.google.bg	5575041168	1	3/26/14	SHIDLEKAR_DBA                 
374	mail.google.com	5574636706	1	3/26/14	SHIDLEKAR_DBA                 
